,locality,type of property,subtype of property,price,sale type,number of rooms,area,kitchen equipment,furnished,open fire,terrace,terrace area,garden,garden area,surface land,surface plot land,number of facades,swimming pool,building state,build year,epc,url
4,Deurne,Maison,Maison unifamiliale,395000,notariale,3,304,0,0,0,True,12,1,,,135,2,0,,,470,https://www.zimmo.be/fr/deurne-2100/a-vendre/maison/JX8XC/
5,Boom,Maison,Maison unifamiliale,275000,notariale,4,120,0,0,0,,,1,,,33,2,0,old,1946,321,https://www.zimmo.be/fr/boom-2850/a-vendre/maison/JX8XB/
6,Herentals,Appartement,,239000,notariale,4,110,0,0,0,,,0,,,069,,0,old,1995,191,https://www.zimmo.be/fr/herentals-2200/a-vendre/appartement/JX8X7/
7,Tielen,Terrain,Terrain à bâtir,171000,notariale,0,,0,0,0,,,0,,,851,3,0,,,,https://www.zimmo.be/fr/tielen-2460/a-vendre/terrain/JX8X8/
8,,Appartement,,195000,notariale,3,,0,0,0,,,0,,,372,,0,old,1850,369,https://www.zimmo.be/fr/mechelen-2800/a-vendre/appartement/JX8WP/
9,,Maison,Maison deux facades,80000,notariale,4,,0,0,0,,,0,,,248,3,0,,,567,https://www.zimmo.be/fr/wilrijk-2610/a-vendre/maison/JX8WI/
0,Berendrecht,Appartement,,326000.0,notariale,3,53,0,0,0,,,0,,,,,0,,2021,,https://www.zimmo.be/fr/berendrecht-2040/a-vendre/appartement/JY20U/
1,Berendrecht,Appartement,,195000.0,notariale,2,65,0,0,0,,,0,,,,,0,,2021,,https://www.zimmo.be/fr/berendrecht-2040/a-vendre/appartement/JY20T/
2,Berendrecht,Appartement,,285000.0,notariale,3,72,0,0,0,,,0,,,,,0,,2021,,https://www.zimmo.be/fr/berendrecht-2040/a-vendre/appartement/JY20R/
3,,Maison,Bel-étage,182000.0,notariale,5,170,0,0,0,,,0,,,,2,0,,1962,217,https://www.zimmo.be/fr/merksem-2170/a-vendre/maison/JY20Q/
4,,Maison,,,notariale,6,,0,0,0,,,0,,,,4,0,,1951,111,https://www.zimmo.be/fr/merksplas-2330/a-vendre/maison/JY20P/
5,Mol,Terrain,Terrain à bâtir,220000.0,notariale,0,,0,0,0,,,1,,,,4,0,,,,https://www.zimmo.be/fr/mol-2400/a-vendre/terrain/JY20O/
6,Berendrecht,Appartement,,261000.0,notariale,3,85,0,0,0,,,0,,,,,0,,2021,,https://www.zimmo.be/fr/berendrecht-2040/a-vendre/appartement/JY20N/
7,Antwerpen,Appartement,,345000.0,notariale,3,128,0,0,0,True,50,0,,,,,0,,,175,https://www.zimmo.be/fr/antwerpen-2018/a-vendre/appartement/JY207/
8,Edegem,Maison,Villa,695000.0,notariale,8,319,0,0,0,True,6,1,,,,,0,,1994,266,https://www.zimmo.be/fr/edegem-2650/a-vendre/maison/JY202/
9,Kontich,Maison,,397099.0,notariale,4,,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/kontich-2550/a-vendre/maison/JY1Z7/
0,Beerzel,Appartement,,269000,notariale,5,26,0,0,0,True,10,0,,,,2,0,,2021,,https://www.zimmo.be/fr/beerzel-2580/a-vendre/appartement/JY27M/
1,Beerzel,Appartement,,279000,notariale,5,52,0,0,0,True,22,0,,,,2,0,,2021,,https://www.zimmo.be/fr/beerzel-2580/a-vendre/appartement/JY27L/
2,Beerzel,Appartement,Penthouse,394000,notariale,7,62,0,0,0,True,80,0,,,,2,0,,2021,,https://www.zimmo.be/fr/beerzel-2580/a-vendre/appartement/JY27K/
3,Sint-Katelijne-Waver,Appartement,,325000,notariale,5,91,0,0,0,,,0,,,,2,0,,2017,,https://www.zimmo.be/fr/sint-katelijne-waver-2860/a-vendre/appartement/JY27H/
4,Kalmthout,Maison,,320000,notariale,4,155,0,0,0,True,20,0,,,,3,0,,1961,601,https://www.zimmo.be/fr/kalmthout-2920/a-vendre/maison/JY27D/
5,Ekeren,Maison,,449000,notariale,7,197,0,0,0,,,1,,,,3,0,,1976,324,https://www.zimmo.be/fr/ekeren-2180/a-vendre/maison/JY27E/
6,Grobbendonk,Maison,Villa,1190000,notariale,9,525,0,0,0,,,1,,,,4,0,,2000,148,https://www.zimmo.be/fr/grobbendonk-2280/a-vendre/maison/JY26V/
7,,Appartement,,99000,notariale,3,,0,0,0,,,0,,,,,0,,1969,236,https://www.zimmo.be/fr/berchem-2600/a-vendre/appartement/JY277/
8,,Maison,Maison deux facades,285000,notariale,4,,0,0,0,,,0,,,,2,0,,1918,293,https://www.zimmo.be/fr/mechelen-2800/a-vendre/maison/JY274/
9,,Maison,,335000,notariale,5,,0,0,0,,,0,,,,4,0,,,,https://www.zimmo.be/fr/onze-lieve-vrouw-waver-2861/a-vendre/maison/JY275/
0,,Bien professionnel,Bâtiment d’entreprise,,notariale,0,,0,0,0,,,0,,,400,,0,,,,https://www.zimmo.be/fr/heist-op-den-berg-2220/a-vendre/bien-professionnel/JGJAS/
1,,Terrain,Zone de projet,,notariale,0,,0,0,0,,,0,,,500,,0,,,,https://www.zimmo.be/fr/antwerpen-2000/a-vendre/terrain/JGI41/
2,Puurs,Bien professionnel,Commerce,400000.0,notariale,0,350,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/puurs-2870/a-vendre/bien-professionnel/JGC0A/
3,Aartselaar,Terrain,Terrain à bâtir,249000.0,notariale,0,,0,0,0,,,0,,,286,,0,,,,https://www.zimmo.be/fr/aartselaar-2630/a-vendre/terrain/JG7GZ/
4,,Bien professionnel,Taverne,,notariale,3,,0,0,0,True,75,0,292,425,717,3,0,new,,,https://www.zimmo.be/fr/heist-op-den-berg-2220/a-vendre/bien-professionnel/JFQ3F/
5,Mol,Maison,,336000.0,agence,2,,0,0,0,,,0,,,792,3,0,,,,https://www.zimmo.be/fr/mol-2400/a-vendre/maison/JFAL0/
6,Niel,Appartement,,280000.0,notariale,4,127,0,0,0,True,10,0,,,,,0,,,,https://www.zimmo.be/fr/niel-2845/a-vendre/appartement/JF74F/
7,Hove,Appartement,,769000.0,agence,6,226,0,0,0,,,0,,,,2,0,old,2000,294,https://www.zimmo.be/fr/hove-2540/a-vendre/appartement/JF452/
8,Antwerpen,Bien professionnel,Café,149000.0,notariale,1,,0,0,0,True,24,0,192,-56,136,2,0,,,,https://www.zimmo.be/fr/antwerpen-2000/a-vendre/bien-professionnel/JEJ4F/
9,Antwerpen,Appartement,,365000.0,notariale,5,97,0,0,0,,,1,,,,2,0,old,2014,,https://www.zimmo.be/fr/antwerpen-2018/a-vendre/appartement/JDV4K/
0,Mol,Appartement,,379000,notariale,3,132,0,0,0,,,0,,,,4,0,,,,https://www.zimmo.be/fr/mol-2400/a-vendre/appartement/JXU2A/
1,Mol,Bien professionnel,Atelier,325000,notariale,2,600,0,0,0,,,0,,,,3,0,,,202,https://www.zimmo.be/fr/mol-2400/a-vendre/bien-professionnel/JXU2B/
2,Antwerpen,Appartement,,595000,notariale,3,131,0,0,0,True,30,0,,,,,0,,,101,https://www.zimmo.be/fr/antwerpen-2000/a-vendre/appartement/JXTZS/
3,Antwerpen,Appartement,,990000,notariale,4,347,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/antwerpen-2000/a-vendre/appartement/JXTZR/
4,Antwerpen,Bien professionnel,Bâtiment commercial,329000,notariale,0,90,0,0,0,,,0,,,,2,0,,,,https://www.zimmo.be/fr/antwerpen-2000/a-vendre/bien-professionnel/JXTVZ/
5,Antwerpen,Appartement,,139000,notariale,2,65,0,0,0,True,14,0,,,,2,0,,,382,https://www.zimmo.be/fr/antwerpen-2660/a-vendre/appartement/JXTUH/
6,Antwerpen,Appartement,,182500,notariale,2,75,0,0,0,True,5,0,,,,2,0,,,177,https://www.zimmo.be/fr/antwerpen-2020/a-vendre/appartement/JXTUG/
7,Wommelgem,Maison,,219000,notariale,3,123,0,0,0,,,1,,,,2,0,,1932,255,https://www.zimmo.be/fr/wommelgem-2160/a-vendre/maison/JXTU5/
8,Hoboken,Appartement,Penthouse,319000,notariale,6,170,0,0,0,True,84,0,,,,2,0,,1985,302,https://www.zimmo.be/fr/hoboken-2660/a-vendre/appartement/JXTU4/
9,Antwerpen,Appartement,,345000,notariale,4,135,0,0,0,True,20,0,,,,3,0,,,684,https://www.zimmo.be/fr/antwerpen-2600/a-vendre/appartement/JXTTZ/
0,Meerhout,Maison,,299000,notariale,6,210,0,0,0,,,0,,,052,4,0,old,1963,592,https://www.zimmo.be/fr/meerhout-2450/a-vendre/maison/JWHQS/
1,Bonheiden,Maison,Villa,998500,notariale,11,460,0,0,0,True,83,1,,,096,4,0,old,2013,116,https://www.zimmo.be/fr/bonheiden-2820/a-vendre/maison/JWHQN/
2,Tongerlo,Maison,,360000,notariale,7,252,0,0,0,,,1,,,478,4,0,old,1955,510,https://www.zimmo.be/fr/tongerlo-2260/a-vendre/maison/JWHQ0/
3,Aartselaar,Terrain,Terrain à bâtir,385000,notariale,0,,0,0,0,,,0,250,377,627,4,0,,,,https://www.zimmo.be/fr/aartselaar-2630/a-vendre/terrain/JWHIV/
4,Heist-op-den-Berg,Maison,Maison unifamiliale,260000,notariale,7,129,0,0,0,,,0,,,524,4,0,old,1962,726,https://www.zimmo.be/fr/heist-op-den-berg-2220/a-vendre/maison/JWHHD/
5,Heist-op-den-Berg,Maison,Maison unifamiliale,220000,notariale,4,129,0,0,0,,,0,,,524,4,0,old,1950,876,https://www.zimmo.be/fr/heist-op-den-berg-2220/a-vendre/maison/JWHHE/
6,Antwerpen,Maison,,1100000,notariale,8,380,0,0,0,True,4,0,,,114,2,0,,,,https://www.zimmo.be/fr/antwerpen-2000/a-vendre/maison/JWHGX/
7,Antwerpen,Maison,,1500000,notariale,13,665,0,0,0,,,0,145,0,145,2,0,,,,https://www.zimmo.be/fr/antwerpen-2000/a-vendre/maison/JWHGZ/
8,Burcht,Appartement,Duplex,199000,notariale,4,120,0,0,0,True,16,0,110,0,110,2,0,,,439,https://www.zimmo.be/fr/burcht-2070/a-vendre/appartement/JWHFM/
9,Antwerpen,Appartement,,165000,notariale,5,85,0,0,0,True,44,0,,,85,2,0,old,1965,206,https://www.zimmo.be/fr/antwerpen-2050/a-vendre/appartement/JWHFN/
0,Mechelen,Maison,Maison unifamiliale,337500,notariale,6,204,0,0,0,,,1,,,,3,0,,,,https://www.zimmo.be/fr/mechelen-2800/a-vendre/maison/JY0AU/
1,Duffel,Maison,Bel-étage,315000,notariale,4,160,0,0,0,,,1,,,,2,0,,1968,321,https://www.zimmo.be/fr/duffel-2570/a-vendre/maison/JY08Q/
2,Merksem,Bien professionnel,,590000,notariale,8,,0,0,0,,,0,,,,2,0,,,488,https://www.zimmo.be/fr/merksem-2170/a-vendre/bien-professionnel/JY0A3/
3,Antwerpen,Appartement,,235000,notariale,2,96,0,0,0,,,0,,,,2,0,,1974,195,https://www.zimmo.be/fr/antwerpen-2000/a-vendre/appartement/JY0A2/
4,Sint-Katelijne-Waver,Maison,Maison unifamiliale,315000,notariale,5,199,0,0,0,,,1,,,,2,0,,1958,101,https://www.zimmo.be/fr/sint-katelijne-waver-2860/a-vendre/maison/JY081/
5,Vorselaar,Bien professionnel,Bien commercial,198000,notariale,0,99,0,0,0,,,0,,,,2,0,,,,https://www.zimmo.be/fr/vorselaar-2290/a-vendre/bien-professionnel/JY07X/
6,Wommelgem,Maison,Maison unifamiliale,349900,notariale,5,150,0,0,0,,,1,,,,3,0,,1937,108,https://www.zimmo.be/fr/wommelgem-2160/a-vendre/maison/JY07U/
7,Merksem,Maison,Maison unifamiliale,285000,notariale,5,141,0,0,0,,,1,,,,2,0,,1946,368,https://www.zimmo.be/fr/merksem-2170/a-vendre/maison/JY07Y/
8,Herentals,Maison,Maison unifamiliale,329000,notariale,5,140,0,0,0,,,1,,,,3,0,,1960,588,https://www.zimmo.be/fr/herentals-2200/a-vendre/maison/JY07Z/
9,Stabroek,Bien professionnel,Immeuble d’appartements,489500,notariale,8,315,0,0,0,,,1,,,,,0,,,600,https://www.zimmo.be/fr/stabroek-2940/a-vendre/bien-professionnel/JY07W/
0,Hoogstraten,Appartement,App. rez-de-chaussée,280000,notariale,4,93,0,0,0,True,8,0,,,1,2,0,old,2021,,https://www.zimmo.be/fr/hoogstraten-2320/a-vendre/appartement/JVAA4/
1,Hoogstraten,Appartement,App. rez-de-chaussée,375000,notariale,5,117,0,0,0,True,6,1,,,1,2,0,old,2021,,https://www.zimmo.be/fr/hoogstraten-2320/a-vendre/appartement/JVA9Y/
2,Hoogstraten,Appartement,App. rez-de-chaussée,240000,notariale,4,81,0,0,0,True,8,1,,,1,2,0,old,2021,,https://www.zimmo.be/fr/hoogstraten-2320/a-vendre/appartement/JVA9R/
3,Hoogstraten,Appartement,Penthouse,365000,notariale,4,109,0,0,0,True,12,0,,,1,2,0,old,2021,,https://www.zimmo.be/fr/hoogstraten-2320/a-vendre/appartement/JVA9U/
4,Hoogstraten,Appartement,,247500,notariale,4,82,0,0,0,True,8,0,,,1,2,0,old,2021,,https://www.zimmo.be/fr/hoogstraten-2320/a-vendre/appartement/JVA9V/
5,Hoogstraten,Appartement,,235000,notariale,4,79,0,0,0,True,7,0,,,1,2,0,old,2021,,https://www.zimmo.be/fr/hoogstraten-2320/a-vendre/appartement/JVA9X/
6,Vlimmeren,Appartement,,250000,notariale,5,100,0,0,0,,,0,,,,3,0,old,2019,,https://www.zimmo.be/fr/vlimmeren-2340/a-vendre/appartement/JVA9M/
7,Hoogstraten,Appartement,,245000,notariale,4,81,0,0,0,True,8,0,,,1,2,0,old,2021,,https://www.zimmo.be/fr/hoogstraten-2320/a-vendre/appartement/JVA9L/
8,Hoogstraten,Appartement,,250000,notariale,4,81,0,0,0,True,8,0,,,1,2,0,old,2021,,https://www.zimmo.be/fr/hoogstraten-2320/a-vendre/appartement/JVA9N/
9,Hoogstraten,Appartement,Penthouse,310000,notariale,4,97,0,0,0,True,9,0,,,1,2,0,old,2021,,https://www.zimmo.be/fr/hoogstraten-2320/a-vendre/appartement/JVA9O/
0,Borgerhout,Appartement,,315000,notariale,2,80,0,0,0,,,0,,,,,0,,1946,213,https://www.zimmo.be/fr/borgerhout-2140/a-vendre/appartement/JXLSU/
1,Borgerhout,Appartement,,249000,notariale,2,80,0,0,0,,,0,,,,,0,,1946,205,https://www.zimmo.be/fr/borgerhout-2140/a-vendre/appartement/JXLSR/
2,Borgerhout,Appartement,,275000,notariale,2,80,0,0,0,,,0,,,,,0,,1946,197,https://www.zimmo.be/fr/borgerhout-2140/a-vendre/appartement/JXLSQ/
3,Aartselaar,Appartement,App. rez-de-chaussée,274900,notariale,5,80,0,0,0,,,1,,,,4,0,,2015,112,https://www.zimmo.be/fr/aartselaar-2630/a-vendre/appartement/JXLQN/
4,Hoboken,Appartement,App. rez-de-chaussée,274900,notariale,5,80,0,0,0,,,1,,,,4,0,,2015,112,https://www.zimmo.be/fr/hoboken-2660/a-vendre/appartement/JXLQM/
5,Berchem,Appartement,,275000,notariale,5,100,0,0,0,,,0,,,,,0,,1971,146,https://www.zimmo.be/fr/berchem-2600/a-vendre/appartement/JXLQF/
6,Heist-op-den-Berg,Terrain,Terrain à bâtir,179000,notariale,0,,0,0,0,,,1,,,,4,0,,,,https://www.zimmo.be/fr/heist-op-den-berg-2220/a-vendre/terrain/JXLRY/
7,Merksem,Appartement,,189000,notariale,3,84,0,0,0,True,9,0,,,,3,0,,1977,213,https://www.zimmo.be/fr/merksem-2170/a-vendre/appartement/JXLQR/
8,Turnhout,Maison,,279000,notariale,4,130,0,0,0,,,1,,,,3,0,,,261,https://www.zimmo.be/fr/turnhout-2300/a-vendre/maison/JXLQ4/
9,Merksem,Maison,,269000,notariale,3,120,0,0,0,True,35,0,,,,2,0,,1949,224,https://www.zimmo.be/fr/merksem-2170/a-vendre/maison/JXLMO/
0,Antwerpen,Maison,,385000,notariale,7,268,0,0,0,,,1,,,,2,0,,,348,https://www.zimmo.be/fr/antwerpen-2060/a-vendre/maison/JXLA3/
1,Mortsel,Maison,,375000,notariale,6,205,0,0,0,,,0,,,,2,0,,,,https://www.zimmo.be/fr/mortsel-2640/a-vendre/maison/JXL6N/
2,Mol,Bien professionnel,Bien commercial,490000,notariale,1,,0,0,0,,,0,,,,,0,,1933,364,https://www.zimmo.be/fr/mol-2400/a-vendre/bien-professionnel/JXLCW/
3,,Projet,,196000,notariale,0,,0,0,0,,,0,,,,,0,,2020,,https://www.zimmo.be/fr/antwerpen-2018/a-vendre/projet-immobilier/10042YE/
4,,Projet,,385000,notariale,0,,0,0,0,,,0,,,,,0,,2021,,https://www.zimmo.be/fr/broechem-2520/a-vendre/projet-immobilier/100449M/
5,,Projet,,342870,notariale,0,,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/wuustwezel-2990/a-vendre/projet-immobilier/100449Q/
6,,Projet,,435000,notariale,0,,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/antwerpen-2060/a-vendre/projet-immobilier/1003OPA/
7,,Projet,,250000,notariale,0,,0,0,0,,,0,,,,,0,,1911,,https://www.zimmo.be/fr/antwerpen-2018/a-vendre/projet-immobilier/10044FQ/
8,,Projet,,215000,notariale,0,,0,0,0,,,0,,,,,0,,2019,,https://www.zimmo.be/fr/olmen-2491/a-vendre/projet-immobilier/1003ROS/
9,,Projet,,374722,notariale,0,,0,0,0,,,0,,,,,0,,2021,,https://www.zimmo.be/fr/wuustwezel-2990/a-vendre/projet-immobilier/100449P/
0,Duffel,Bien professionnel,Entrepôt,1250000,notariale,0,323,0,0,0,,,0,,,,,0,,,162,https://www.zimmo.be/fr/duffel-2570/a-vendre/bien-professionnel/JXSQM/
1,Westmalle,Bien professionnel,Entrepôt,431000,notariale,0,342,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/westmalle-2390/a-vendre/bien-professionnel/JXSQA/
2,Westmalle,Bien professionnel,Entrepôt,368000,notariale,0,310,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/westmalle-2390/a-vendre/bien-professionnel/JXSQ9/
3,Westmalle,Bien professionnel,Entrepôt,298000,notariale,0,240,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/westmalle-2390/a-vendre/bien-professionnel/JXSQ8/
4,Westmalle,Bien professionnel,Entrepôt,516000,notariale,0,466,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/westmalle-2390/a-vendre/bien-professionnel/JXSQB/
5,Lier,Bien professionnel,Bâtiment commercial,650000,notariale,4,260,0,0,0,,,1,,,,2,0,,,105,https://www.zimmo.be/fr/lier-2500/a-vendre/bien-professionnel/JXSTE/
6,Mol,Maison,,304438,notariale,4,,0,0,0,,,0,,,,3,0,,,,https://www.zimmo.be/fr/mol-2400/a-vendre/maison/JXST7/
7,Mol,Maison,,276923,notariale,4,,0,0,0,,,0,,,,3,0,,,,https://www.zimmo.be/fr/mol-2400/a-vendre/maison/JXST9/
8,Mol,Maison,,293017,notariale,4,,0,0,0,,,0,,,,3,0,,,,https://www.zimmo.be/fr/mol-2400/a-vendre/maison/JXST8/
9,Mol,Maison,,337060,notariale,4,,0,0,0,,,0,,,,4,0,,,,https://www.zimmo.be/fr/mol-2400/a-vendre/maison/JXST5/
0,Tisselt,Maison,,345000,notariale,6,150,0,0,0,,,0,,,,3,0,,1956,526,https://www.zimmo.be/fr/tisselt-2830/a-vendre/maison/JXU6K/
1,Berchem,Appartement,,259000,notariale,5,150,0,0,0,True,25,0,,,,4,0,,1980,298,https://www.zimmo.be/fr/berchem-2600/a-vendre/appartement/JXU5T/
2,Merksem,Appartement,,175000,notariale,4,72,0,0,0,,,0,,,,3,0,,1970,250,https://www.zimmo.be/fr/merksem-2170/a-vendre/appartement/JXU45/
3,Brasschaat,Maison,,399000,notariale,5,140,0,0,0,True,30,1,,,,3,0,,1969,343,https://www.zimmo.be/fr/brasschaat-2930/a-vendre/maison/JXU44/
4,Schilde,Appartement,,449000,notariale,2,80,0,0,0,True,25,1,,,,2,0,,2019,,https://www.zimmo.be/fr/schilde-2970/a-vendre/appartement/JXU25/
5,Mol,Appartement,,253000,notariale,3,40,0,0,0,True,50,0,,,,2,0,,2020,,https://www.zimmo.be/fr/mol-2400/a-vendre/appartement/JXU2Q/
6,Geel,Maison,Maison unifamiliale,229000,notariale,4,151,0,0,0,,,0,,,,,0,,1930,724,https://www.zimmo.be/fr/geel-2440/a-vendre/maison/JXU2U/
7,Meerhout,Bien professionnel,Bien commercial avec habitation,745000,notariale,3,145,0,0,0,,,0,,,,3,0,,,111,https://www.zimmo.be/fr/meerhout-2450/a-vendre/bien-professionnel/JXU2R/
8,Deurne,Maison,Maison unifamiliale,350000,notariale,6,149,0,0,0,,,0,,,,2,0,,1955,337,https://www.zimmo.be/fr/deurne-2100/a-vendre/maison/JXU2W/
9,Balen,Appartement,App. rez-de-chaussée,215000,notariale,4,140,0,0,0,,,1,,,,2,0,,1980,166,https://www.zimmo.be/fr/balen-2490/a-vendre/appartement/JXU2V/
0,Lille,Appartement,,184000.0,notariale,4,79,0,0,0,,,0,,,,3,0,old,1996,174,https://www.zimmo.be/fr/lille-2275/a-vendre/appartement/JVGE8/
1,Hoogstraten,Bien professionnel,Bien commercial,635500.0,notariale,0,410,0,0,0,,,0,,,,,0,old,2018,,https://www.zimmo.be/fr/hoogstraten-2320/a-vendre/bien-professionnel/JVGD7/
2,Grobbendonk,Appartement,,375000.0,notariale,4,120,0,0,0,True,14,0,,,,3,0,old,2010,131,https://www.zimmo.be/fr/grobbendonk-2280/a-vendre/appartement/JVGCT/
3,Antwerpen,Maison,Maison unifamiliale,259000.0,notariale,3,138,0,0,0,,,1,,,09,2,0,new,1929,208,https://www.zimmo.be/fr/antwerpen-2660/a-vendre/maison/JVGCZ/
4,Herentals,Appartement,,279000.0,notariale,3,112,0,0,0,,,0,,,34,2,0,old,1994,263,https://www.zimmo.be/fr/herentals-2200/a-vendre/appartement/JVGDP/
5,Berchem,Appartement,,220000.0,notariale,3,87,0,0,0,,,0,,,,2,0,new,1966,194,https://www.zimmo.be/fr/berchem-2600/a-vendre/appartement/JVGDQ/
6,Lier,Maison,Villa,2875000.0,notariale,17,800,0,0,0,,,1,,,500,,0,old,2016,129,https://www.zimmo.be/fr/lier-2500/a-vendre/maison/JVG5J/
7,Geel,Maison,,244000.0,notariale,5,166,0,0,0,,,1,,,446,4,0,,,585,https://www.zimmo.be/fr/geel-2440/a-vendre/maison/JVFZQ/
8,,Bien professionnel,Bâtiment d’entreprise,,notariale,0,,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/wilrijk-2610/a-vendre/bien-professionnel/JVFJ4/
9,Merksem,Maison,Usage mixte,419000.0,notariale,7,125,0,0,0,True,35,0,200,145,345,3,0,new,,297,https://www.zimmo.be/fr/merksem-2170/a-vendre/maison/JVFIQ/
0,Herentals,Appartement,Duplex,139000,notariale,3,55,0,0,0,,,0,,,,,0,old,1993,602,https://www.zimmo.be/fr/herentals-2200/a-vendre/appartement/JWK68/
1,Antwerpen,Appartement,,199500,notariale,3,,0,0,0,,,0,,,,2,0,,2021,,https://www.zimmo.be/fr/antwerpen-2018/a-vendre/appartement/JXWIL/
2,Wilrijk,Appartement,,150000,notariale,3,,0,0,0,,,0,,,,2,0,,,180,https://www.zimmo.be/fr/wilrijk-2610/a-vendre/appartement/JXWB7/
3,Broechem,Maison,,450000,notariale,2,125,0,0,0,,,0,,,,3,0,,2022,,https://www.zimmo.be/fr/broechem-2520/a-vendre/maison/JXUMY/
4,Breendonk,Maison,,310000,notariale,7,140,0,0,0,,,1,,,,3,0,,1973,,https://www.zimmo.be/fr/breendonk-2870/a-vendre/maison/JXWIE/
5,Geel,Appartement,,145000,notariale,5,,0,0,0,,,0,,,,2,0,,1970,217,https://www.zimmo.be/fr/geel-2440/a-vendre/appartement/JXWID/
6,Meerhout,Appartement,,220000,notariale,5,112,0,0,0,,,0,,,,,0,,1998,180,https://www.zimmo.be/fr/meerhout-2450/a-vendre/appartement/JXWIC/
7,Brecht,Maison,Villa,574000,notariale,6,180,0,0,0,,,1,,,,4,0,,1990,386,https://www.zimmo.be/fr/brecht-2960/a-vendre/maison/JXWDG/
8,Zandhoven,Maison,Villa,845000,notariale,8,357,0,0,0,,,1,,,,4,0,,1954,,https://www.zimmo.be/fr/zandhoven-2240/a-vendre/maison/JXWDF/
9,Geel,Maison,,385000,notariale,4,164,0,0,0,,,1,,,,3,0,,,,https://www.zimmo.be/fr/geel-2440/a-vendre/maison/JXWHX/
0,Antwerpen,Appartement,,595000,notariale,3,,0,0,0,True,70,0,,,,,0,old,2019,,https://www.zimmo.be/fr/antwerpen-2000/a-vendre/appartement/JW0E5/
1,Willebroek,Appartement,,249000,notariale,6,161,0,0,0,,,1,,,,2,0,new,1930,255,https://www.zimmo.be/fr/willebroek-2830/a-vendre/appartement/JW08L/
2,Vorselaar,Maison,Maison unifamiliale,295000,notariale,5,191,0,0,0,,,1,,,280,3,0,old,1937,472,https://www.zimmo.be/fr/vorselaar-2290/a-vendre/maison/JW07U/
3,Mechelen,Maison,Usage mixte,325000,notariale,1,249,0,0,0,,,0,,,59,2,0,,,205,https://www.zimmo.be/fr/mechelen-2800/a-vendre/maison/JW06X/
4,Antwerpen,Appartement,,995000,notariale,5,245,0,0,0,,,0,,,,,0,old,2006,198,https://www.zimmo.be/fr/antwerpen-2000/a-vendre/appartement/JW06B/
5,Antwerpen,Maison,Maison unifamiliale,349000,notariale,6,220,0,0,0,,,0,,,29,2,0,old,1959,318,https://www.zimmo.be/fr/antwerpen-2060/a-vendre/maison/JW01V/
6,Antwerpen,Appartement,App. rez-de-chaussée,199000,notariale,4,127,0,0,0,,,0,,,,2,0,new,1963,291,https://www.zimmo.be/fr/antwerpen-2060/a-vendre/appartement/JW01W/
7,Koningshooikt,Maison,Maison de ville,1145000,notariale,1,360,0,0,0,,,1,140,60,200,2,0,new,1968,326,https://www.zimmo.be/fr/koningshooikt-2500/a-vendre/maison/JVZWG/
8,Westerlo,Terrain,Zone de projet,195000,notariale,0,,0,0,0,,,0,,,654,,0,,,,https://www.zimmo.be/fr/westerlo-2260/a-vendre/terrain/JVZLA/
9,Herentals,Bien professionnel,Commerce,300000,notariale,0,,0,0,0,,,0,,,,2,0,old,1992,,https://www.zimmo.be/fr/herentals-2200/a-vendre/bien-professionnel/JVZK0/
0,,Bien professionnel,Bien commercial avec habitation,150000,notariale,4,,0,0,0,,,0,,,235,2,0,old,1925,346,https://www.zimmo.be/fr/kessel-2560/a-vendre/bien-professionnel/JXF3G/
1,Antwerpen,Appartement,,385000,notariale,3,85,0,0,0,True,100,0,,,,,0,,,,https://www.zimmo.be/fr/antwerpen-2000/a-vendre/appartement/JXF0X/
2,Antwerpen,Appartement,Studio avec coin lit,140000,notariale,1,20,0,1,0,True,50,0,,,,,0,old,2014,137,https://www.zimmo.be/fr/antwerpen-2060/a-vendre/appartement/JXF0Y/
3,Stabroek,Maison,Bel-étage,525000,notariale,5,234,0,0,0,,,1,,,,3,0,old,2002,123,https://www.zimmo.be/fr/stabroek-2940/a-vendre/maison/JXF0C/
4,Wuustwezel,Appartement,App. rez-de-chaussée,365000,notariale,4,107,0,0,0,,,1,,,900,4,0,old,2019,,https://www.zimmo.be/fr/wuustwezel-2990/a-vendre/appartement/JUN7X/
5,Antwerpen,Maison,,159000,notariale,3,90,0,0,0,,,0,,,,2,0,,,562,https://www.zimmo.be/fr/antwerpen-2060/a-vendre/maison/JXEZ8/
6,Puurs,Maison,,389000,notariale,5,150,0,0,0,True,7,1,,,112,2,0,old,2011,148,https://www.zimmo.be/fr/puurs-2870/a-vendre/maison/JXEYT/
7,Kapellen,Maison,,495000,notariale,3,180,0,0,0,True,30,0,,,507,4,0,old,2010,135,https://www.zimmo.be/fr/kapellen-2950/a-vendre/maison/JXEX5/
